full_name;cas_no;ec_no;inchikey;canonical_smiles;dashboard_dtxsid;pubchem_cid;promisces_id;norman_susdat_id;uba_list;dtu_list_dk;UBA_cat;quality_UBA_cat;EC_cat;pfas_cs1_dwtp_route_a;pfas_cs1_urban_route_a;pfas_cs2_route_a;pfas_cs3_route_b;pfas_cs4_sofia_route_c;pfas_cs4_univpm_route_c;pfas_cs5_route_d;pfas_cs6_route_e;pfas_cs7_route_e;pfas_wwtp_network_wp3;ipmt_cs1_dwtp_route_a;ipmt_cs1_urban_route_a;ipmt_cs2_route_a;ipmt_cs3_route_b;ipmt_cs4_sofia_route_c;ipmt_cs4_univpm_route_c;ipmt_cs5_route_d;ipmt_cs7_route_e;promisces_CS;pro_workers_widespread;registered_consumer_use;article_serv_life_echa;uses;industry_uses;consumer_use;process_cat_1;process_cat_2;process_cat_3;process_cat_10;process_cat_11;process_cat_13;process_cat_15;process_cat_17;process_cat_18;process_cat_19;erc_2;erc_5;erc_8a;erc_8b;erc_8c;erc_8d;erc_8e;erc_8f;erc_9a;erc_9b;erc_10a;erc_10b;erc_11a;erc_11b;erc_12b;pNEC_type;average_mass;logKow_exp;logKow_pred;logKoa_exp;logKoa_pred;solubility_exp;solubility_pred;log_Koc_pred_dashboard;log_Koc_pred_episuite;bhl_pred;hl_pred_freshwater;bcf_pred;P_hl_exp_freshwater;P_hl_exp_soil;P_hl_exp_sediments;M_logKoc_UBA;M_Dow_min_UBA;pNEC_freshwater;T_score_predicted_rivm;kemi_score;E_score_min;E_score_max;tonnage_band;min_tonnage;max_tonnage;PC0;PC1;PC2;PC3;PC4;PC7;PC8;PC9a;PC9b;PC9c;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;SU0;SU1;SU2a;SU2b;SU4;SU5;SU6a;SU6b;SU7;SU8;SU9;SU10;SU11;SU12;SU13;SU14;SU15;SU16;SU17;SU18;SU19;SU20;SU23;SU24;P_score_freshwater_pred_UBA;P_score_freshwater_pred_RIVM;P_score_freshwater_pred_Dashboard;P_score_soil_exp_UBA;P_score_sediment_exp_UBA;M_score_exp_UBA;M_score_pred_Episuite;M_score_pred_Dashboard;T_score_clp_harmonised;T_score_carcinogenicity_atp18;T_score_mutagenicity_atp18;T_score_reprotoxicity_atp18;T_score_ed_lists_(jan2023);pnoec_fish;reliability_pnoec_fish;adi_pnoec_fish;pnoec_daphnia;reliability_pnoec_daphnia;adi_pnoec_daphnia;pnoec_algae;reliability_pnoec_algae;adi_pnoec_algae;pNEC_score;pNOEC_daphnia_score;pNOEC_fish_score;pNOEC_algae_score;T_score_ecotox;P_robust_score;P_robust_value;P_conservative_score;P_conservative_value;P_average_value;M_robust_score;M_robust_value;M_conservative_score;M_conservative_value;M_average_value;E_robust_score;E_robust_value;PM_conservative_score;robustness;PM_robust_score;PM_robust_robustness;PM_average_score;PM_average_robustness;T_score_score;T_score_robustness;PMT_conservative_score;PMT_conservative_robustness;PMT_robust_score;PMT_robust_robustness;PMT_average_score;PMT_average_robustness;cluster labels;conservative_classification;robust_classification;average_classification;priority_group
4-(5,5,6-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexan-1-ol;66068-84-6;266-100-3;PCFHYANYPQEMPU-UHFFFAOYSA-N;CC1C2CC(C1(C)C)CC2C3CCC(CC3)O;DTXSID4041816;106673;PRO-147;NS00005733;REACH-A;CERT;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;"Cleaning products and household care -> air freshener; Cleaning products and household care -> general household cleaning -> disinfectant; fragrance; fragrance component; fragrances; perfuming";;;CERT;CERT;CERT;CERT;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;CERT;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;236,399;;4,85;;8,46;;0,000133;3,399673721;3,5559;4,96E+38;32,1292265;372;28;;;;2,4;0,11987;0,25;0,58;0,25;0,38;>100 to < 1000 tonnes;100;1000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,213679536;0,25583617;1;;;;0,2537961;0,274844647;FALS;0;0;0;0;93,1;low ;0,659;792;moderate ;0,85;160,3;low ;0,7;0,715304776;0,052216618;0,122501746;0,099308331;0,766663863;;;P_score_freshwater_pred_Dashboard;1;0,489838569;;;M_score_pred_Dashboard;0,274844647;0,264320374;kemi_score;0,58;0,52425628;1;;;0,359825393;1;0,437796717;1;0,479080033;1;0,437796717;0,5;0,396900965;1;1.00;PM;;PM;3
4-(?,?-dimethylbenzyl)phenol;599-64-4;209-968-0;QBDSZLJBMIMQRS-UHFFFAOYSA-N;CC(C)c1ccccc1c1ccc(cc1)O;DTXSID3022536;11742;PRO-148;NS00009362;REACH-A;FALS;PMT;MQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;"Intermediate; Intermediates; Terminator/Blocker";Intermediates;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;212,292;;4,07;;8,84;;0,000333;3,021189299;3,3708;3612822,931;33,95291079;417;53;;;3,4;;0,78665;0,28;0,53;0,12;0,18;>100 to < 1000 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0,447180457;0,274214394;0,999999993;;;0,274799575;0,278851408;0,330077517;FALS;0;0;0;0;53,9;low ;0,697;305,6;moderate ;0,85;90,8;moderate ;0,85;0,526031056;0,076905562;0,150384472;0,123674352;0,633491549;;;P_score_freshwater_pred_Dashboard;0,999999993;0,573798282;M_score_exp_UBA;0,274799575;M_score_pred_Dashboard;0,330077517;0,294576166;kemi_score;0,53;0,574523728;1;0,274799575;0,5;0,411129296;1;0,421162242;1;0,491902126;1;0,365290438;0,75;0,416115532;1;1.00;PM;;PM;2
4,4',4''-(ethan-1,1,1-triyl)triphenol;27955-94-8;405-800-7;BRPSWMCDEYMRPE-UHFFFAOYSA-N;CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1;DTXSID2037712;93118;PRO-149;NS00019386;REACH-B;FALS;vPvM & PMT;MQ;PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;"Intermediate; Solvents (which become part of product formulation or mixture)";Solvents (which become part of product formulation or mixture);CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;306,361;;3,86;;9,29;;0,000136;3,178976947;;2,59E+19;;83,2;73;;;2,2;;0,99686;;0,5;0;0;Tonnage data confidential;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0,583038809;;1;;;0,465398039;;0,306357379;CERT;0;0;0;0;41,9;low ;0,48;2590;;1;69,3;low ;0,536;0,500341457;0,03188239;0,164899756;0,136964597;0,609310495;;;P_score_freshwater_pred_Dashboard;1;0,791519404;M_score_exp_UBA;0,465398039;M_score_exp_UBA;0,465398039;0,385877709;kemi_score;0,5;0,682200878;1;0,465398039;0,5;0,552656941;1;0,609310495;0,5;0,656983409;0,75;0,532514703;0,5;0,57093058;0,75;1.00;PM(T);PM(T);PM(T);3
"4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol; bisphenol AF";1478-61-1;216-036-7;ZFVMWEVVKGLCIJ-UHFFFAOYSA-N;Oc1ccc(cc1)C(c1ccc(O)cc1)(C(F)(F)F)C(F)(F)F;DTXSID7037717;73864;PRO-150;NS00011437;REACH-A;FALS;PMT;HQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;"Fillers; Intermediates; Process regulators; Processing aids, not otherwise listed";Fillers;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;336,233;;3,69;;8,13;;0,000384;3,829946696;3,7313;3612822,931;400,8370036;129;913;;;3,4;;1,01908;0,23;;0,22;0,33;>100 to < 1000 tonnes;100;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,990566022;0,962555124;0,999999993;;;0,274799575;0,231467084;0,219527432;FALS;0;0;0;0;25,2;low ;0,271;571,9;low ;0,421;272,7;low ;0;0,497947942;0,059674567;0,197593961;0,08049169;0,60881762;;;P_score_freshwater_pred_Dashboard;0,999999993;0,984373713;M_score_exp_UBA;0,274799575;M_score_exp_UBA;0,274799575;0,241931364;E_score_max;0,33;0,524213289;1;0,274799575;0,5;0,488007044;1;0,374203224;1;0,442902137;1;0,337606165;0,75;0,42733337;1;1.00;PM;;PM;3
4,4'-bis(dimethylamino)-4''-(methylamino)trityl alcohol;561-41-1;209-218-2;MAGJOSJRYKEYAZ-UHFFFAOYSA-N;CNc1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1;DTXSID00204642;68414;PRO-151;NS00008275;REACH-C;CERT;PMT;HQ;Not PMT/vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;;;CERT;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;FALS;CERT;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;375,516;;4,08;;9,55;;1,49;3,100370545;2,7787;58,55696259;281,151586;14,5;2500;;;3,4;;0,01233;0,37;0,41;0,12;0,24;>10 to < 100 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,998300918;0,933418361;0,489597175;;;0,274799575;0,368244878;0,318056289;FALS;0;0;0;0;79,6;low ;0,298;548,2;low ;0,408;78,7;low ;0;0,870910913;0,06071438;0,130005168;0,130564734;0,897914183;;;P_score_freshwater_pred_UBA;0,998300918;0,807105485;M_score_exp_UBA;0,274799575;M_score_pred_Episuite;0,368244878;0,320366914;kemi_score;0,41;0,606316089;1;0,274799575;0,5;0,508497683;1;0,576392442;1;0,591164961;1;0,450281603;0,75;0,54138177;1;1.00;PM;;PM;
4,4'-bis[(4,6-bis{[3-(diethylamino)propyl]amino}-1,3,5-triazin-2-yl)amino]-1,1'-bianthracene-9,9',10,10'-tetrone;157367-45-8;941-814-4;MZLOLIIBMRZBTH-UHFFFAOYSA-N;CCN(CC)CCCNc1nc(Nc2c3C(=O)c4ccccc4C(=O)c3c(cc2)c2c3C(=O)c4ccccc4C(=O)c3c(Nc3nc(NCCCN(CC)CC)nc(NCCCN(CC)CC)n3)cc2)nc(NCCCN(CC)CC)n1;DTXSID001107221;20715243;PRO-152;NS00003258;REACH-B;FALS;vPvM;HQ;vPvM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;;;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;1115,446;;4,56;;9,63;;3,72E-05;4,499687083;;1,72E+61;;28,2;1665621;;;;-7,5;55,15718;;0,37;0;0,09;>0 to < 10 tonnes;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0,999999975;;1;;;;;0,150248795;FALS;0;0;0;0;411,5;low ;0;239,2;low ;0;1040;low ;0;0,149109558;0,084806667;0,068219308;0,046662269;0,262738006;;;P_score_freshwater_pred_Dashboard;1;0,999999987;;;M_score_pred_Dashboard;0,150248795;0,150248795;kemi_score;0,37;0,387619394;1;;;0,387619392;1;0,262738006;0,5;0,340495439;0,75;0,262738006;0,25;0,340495438;0,75;1.00;PM;;PM;3
4,4'-diaminostilbene-2,2'-disulphonic acid;81-11-8;201-325-2;REJHVSOVQBJEBF-UHFFFAOYSA-N;C1=CC(=C(C=C1N)S(=O)(=O)O)C=CC2=C(C=C(C=C2)N)S(=O)(=O)O;DTXSID5024926;5284378;PRO-153;NS00073857;REACH-B;FALS;vPvM & PMT;HQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;;"Brightener; Intermediate; Intermediates";;CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC;370,39;-1,7;-1,64;;9,42;;0,0119;1,840106094;-0,0584;37,71281662;50,2638686;2,34;1483;;;;-3,7;0,472886202;0,81;0,7;0;0;;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,995861272;0,424901793;0,311352831;;;;0,806398194;0,527679176;FALS;0;0;0;0;178,9;low ;0,203;152,6;low ;0,658;1450;moderate ;0,85;0,580601564;0,101237049;0,09512454;0,040645677;0,646618975;;;P_score_freshwater_pred_UBA;0,995861272;0,577371965;;;M_score_pred_Episuite;0,806398194;0,667038685;kemi_score;0,7;0,896136559;1;;;0,620587977;1;0,723713597;1;0,805323669;1;0,723713597;0,5;0,670170095;1;0.00;vPvM(T);(T);PM(T);4
4,4'-Dihydroxybiphenyl;92-88-6;202-200-5;VCCBEIPGXKNHFW-UHFFFAOYSA-N;C1=CC(=CC=C1C2=CC=C(C=C2)O)O;DTXSID1029120;7112;PRO-154;NS00002875;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;CERT;CERT;FALS;FALS;"bleaching; skin protecting";"Intermediates; Other (specify)";Other (specify);CERT;CERT;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;186,21;;2,65;;8,15;;0,00248;3,008600172;2,8076;5389698,476;18,76000453;49;;;;;;5,22899;0,36;0,62;0,35;0,46;>1000 to < 10000 tonnes;1000;10000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;;0,120520803;0,999999997;;;;0,363597055;0,332009944;FALS;0;0;0;0;657,2;low ;0,683;1550;moderate ;0,85;529,8;;1;0,327741487;0,039531184;0,056375292;0,061565469;0,399197322;;;P_score_freshwater_pred_Dashboard;0,999999997;0,5602604;;;M_score_pred_Episuite;0,363597055;0,347803499;kemi_score;0,62;0,602990094;1;;;0,441430094;1;0,379092384;1;0,47810977;1;0,379092384;0,5;0,409075527;1;1.00;PM;;PM;2
4,4'-methylenebis(N-sec-butylcyclohexanamine);154279-60-4;679-514-8;PICLBAFTFYTURY-UHFFFAOYSA-N;CCC(C)NC1CCC(CC1)CC2CCC(CC2)NC(C)CC;DTXSID80870021;21885336;PRO-155;;REACH-A;FALS;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;;Process regulators;;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;322,581;;6,44;;9,21;;0,000733;4,630427875;;3243763284;;427;88;;;;-6;0,1748;;0,5;0,12;0,23;>10 to < 100 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65807547;;1;;;;;0,139041523;FALS;0;0;0;0;35,7;low ;0,565;552,1;low ;0,7;139,5;low ;0,7;0,680801708;0,060539044;0,174701229;0,104839332;0,751398504;;;P_score_freshwater_pred_Dashboard;1;0,829037735;;;M_score_pred_Dashboard;0,139041523;0,139041523;kemi_score;0,5;0,37288272;1;;;0,339515344;1;0,751398504;0,5;0,470982691;0,75;0,751398504;0,25;0,442448825;0,75;1.00;PM(T);(T);PM(T);2
4,4'-oxydianiline;101-80-4;202-977-0;HLBLWEWZXPIGSM-UHFFFAOYSA-N;c1cc(ccc1N)Oc1ccc(cc1)N;DTXSID0021094;7579;PRO-156;NS00002329;REACH-C;CERT;vPvM & PMT;MQ;vPvM & PMT;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;"Intermediates; Monomers";;CERT;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;200,241;1,36;1,31;;8,36;;0,0048;2,559906625;1,6901;5348061523;47,09320763;33,1;107;;;1,7;;2,03654;0,55;0,59;0,11;0,22;>10 to < 100 tonnes;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0,728875616;0,397936467;1;;;0,551799519;0,553496036;0,404175325;CERT;0,75;0,75;0;0;276,6;low ;0,7;142,9;low ;0,511;1780;;1;0,423384982;0,103861916;0,080036429;0,037311798;0,508446117;;;P_score_freshwater_pred_Dashboard;1;0,708937361;M_score_exp_UBA;0,551799519;M_score_pred_Episuite;0,553496036;0,50315696;kemi_score;0,59;0,743973142;1;0,551799519;0,5;0,597249334;1;0,528815057;1;0,627235362;1;0,536368149;0,75;0,561991495;1;0.00;vPvM;PM;PM;3
4,4'-Sulfonyldiphenol (Bisphenol S);80-09-1;201-250-5;VPWNQTHUCYMVMZ-UHFFFAOYSA-N;C1=CC(=CC=C1O)S(=O)(=O)C2=CC=C(C=C2)O;DTXSID3022409;6626;PRO-157;NS00010610;;FALS;;;;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;CERT;;"Dyes; Etching agent; Fixing agent (mordant); Monomers; Other; Other (specify); Polymerization promoter; Processing aids, not otherwise listed; Surfactant (surface active agent)";"Etching agent; Fixing agent (mordant); Intermediates; Other (specify); Polymerization promoter; Processing aids, not otherwise listed";CERT;CERT;CERT;FALS;FALS;CERT;CERT;FALS;FALS;FALS;CERT;CERT;FALS;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;CERT;FALS;;250,27;;1,3;;8,98;;0,00541;2,720159303;2,1953;5389698,476;24,72388128;3,16;;;;;;12,88093;0,47;0,68;0,48;0,6;>10000 to < 100000 tonnes;10000;100000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0,1801089;0,999999997;;;;0,466208677;0,37773424;CERT;0;0;0,75;0;226;low ;0,397;1540;;1;490,8;low ;0,47;0,247880728;0,03963805;0,086739765;0,063512196;0,343685825;;;P_score_freshwater_pred_Dashboard;0,999999997;0,590054448;;;M_score_pred_Episuite;0,466208677;0,421971458;kemi_score;0,68;0,682794753;1;;;0,498985106;1;0,401910858;1;0,52385363;1;0,401910858;0,5;0,447825337;1;0.00;PM;;PM;2
4,8-dioxa-3H-perfluorononanoic acid;958445-44-8;;;C(C(C(=O)[O-])(F)F)(OC(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)F.[NH4+];DTXSID00874026;87490983;PRO-158;;;FALS;;;;CERT;CERT;x;<LOD;CERT;CERT;CERT;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;395,101;;5,55;;4,25;;0,00182;2,989894564;;87,35672301;;5,37;;;;;;24,08964867;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0,655247715;;;;;0,334891714;FALS;0;0;0;0;99;low ;0,199;112;low ;0;3610;low ;0;0,20071518;0,11413142;0,119661961;0,027719527;0,339248302;;;P_score_freshwater_pred_Dashboard;0,655247715;0,655247715;;;M_score_pred_Dashboard;0,334891714;0,334891714;;;0,468441064;1;;;0,468441064;1;0,339248302;0,5;0,420670961;0,75;0,339248302;0,25;0,420670961;0,75;0.00;PM;;PM;2
4:2 fluorotelomer sulfonic acid;757124-72-4;816-391-3;TXGIGTRUEITPSC-UHFFFAOYSA-N;C(CS(=O)(=O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F;DTXSID30891564;20734543;PRO-159;NS00011094;;FALS;;;;CERT;CERT;<1,6;<0.7;CERT;CERT;CERT;FALS;CERT;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;CERT;FALS;FALS;FALS;;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;328,15;;2,04;;4,77;;0,0087;2,699837726;;87,35672301;;6,31;;;;;;2,97001;;0,02;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0,655247715;;;;;0,381050789;FALS;0;0;0;0;184;low ;0,16;539;low ;0,201;5100;low ;0;0,383963691;0,061134908;0,094078951;0,023949423;0,458394329;;;P_score_freshwater_pred_Dashboard;0,655247715;0,655247715;;;M_score_pred_Dashboard;0,381050789;0,381050789;kemi_score;0,02;0,499682559;1;;;0,499682559;1;0,458394329;0,5;0,485522327;0,75;0,458394329;0,25;0,485522327;0,75;0.00;PM;;PM;
4-[(2,4-dichloro-5-methoxyphenyl)amino]-6-methoxy-7-[3-(4-methylpiperazin-1-yl)propoxy]quinoline-3-carbonitrile;380843-75-4;700-455-1;UBPYILGKFZZVDX-UHFFFAOYSA-N;COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl;DTXSID10861568;5328940;PRO-160;NS00002757;REACH-B;FALS;vPvM;HQ;PM;FALS;FALS;;;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;;;;CERT;FALS;CERT;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;FALS;P-PNEC pred;530,45;;4,53;;10,6;;9,49E-06;4,740362689;;540364,9372;;23,4;3183;;;;0,3;0,00202;;0,41;0,02;0,06;>1 to < 10 tonnes;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,998875027;;0,999999826;;;;;0,130167943;FALS;0;0;0;0;143,3;low ;0;627,8;low ;0;143,3;low ;0;0,936710132;0,057442022;0,103748981;0,103748981;0,947757722;;;P_score_freshwater_pred_Dashboard;0,999999826;0,999437427;;;M_score_pred_Dashboard;0,130167943;0,130167943;kemi_score;0,41;0,360787916;1;;;0,360686448;1;0,947757722;0,5;0,497813992;0,75;0,947757722;0,25;0,497720651;0,75;1.00;PM(T);(T);PM(T);4
